Store_ID,SKU_ID,Last_Purchase_Date,Avg_Order_Qty,Last_Order_Qty,Category
S029,SKU_6,2023-08-09,32,32,Grocery
S016,SKU_43,2023-09-19,38,38,Frozen
S037,SKU_12,2023-08-07,32,19,Bev
S006,SKU_36,2023-08-26,28,28,Home Care
S005,SKU_34,2023-07-30,22,13,Bev
S003,SKU_6,2024-03-22,26,26,Grocery
S034,SKU_8,2023-08-23,33,24,Home Care
S035,SKU_8,2023-10-05,38,25,Home Care
S049,SKU_40,2023-07-04,32,27,Snack
S024,SKU_34,2023-09-29,38,21,Bev
S012,SKU_44,2023-09-27,30,17,Snack
S015,SKU_36,2023-09-30,33,23,Home Care
S016,SKU_46,2024-02-19,30,30,Bev
S046,SKU_40,2024-01-01,29,27,Snack
S025,SKU_45,2023-08-13,35,35,Dairy
S029,SKU_5,2023-09-14,29,29,Dairy
S015,SKU_13,2023-10-09,29,29,Personal Care
S046,SKU_20,2023-08-24,33,14,Bev
S050,SKU_33,2024-01-05,27,22,Grocery
S029,SKU_23,2023-09-15,25,20,Grocery
S003,SKU_7,2024-04-02,24,19,Dairy
S020,SKU_38,2023-09-04,36,27,Frozen
S046,SKU_37,2023-11-13,30,30,Personal Care
S015,SKU_4,2024-02-19,31,20,Health
S025,SKU_34,2024-01-15,31,30,Bev
S014,SKU_22,2023-08-12,31,31,Health
S044,SKU_42,2024-02-12,30,30,Personal Care
S036,SKU_15,2023-12-18,29,22,Grocery
S022,SKU_25,2024-05-02,34,27,Confectionery
S024,SKU_49,2023-08-25,27,23,Home Care
S013,SKU_48,2024-05-10,27,25,Dairy
S017,SKU_38,2023-11-07,41,30,Frozen
S008,SKU_22,2023-11-07,27,27,Health
S018,SKU_23,2023-11-20,28,28,Grocery
S030,SKU_49,2023-10-26,32,24,Home Care
S018,SKU_4,2024-01-20,34,29,Health
S046,SKU_29,2024-02-20,31,17,Personal Care
S047,SKU_15,2023-07-17,27,22,Grocery
S031,SKU_1,2023-09-20,26,26,Health
S038,SKU_30,2023-07-14,33,25,Grocery
S032,SKU_29,2023-09-19,29,29,Personal Care
S011,SKU_20,2024-01-23,25,25,Bev
S045,SKU_33,2024-01-20,29,23,Grocery
S038,SKU_36,2023-07-23,31,25,Home Care
S041,SKU_22,2023-10-10,35,26,Health
S008,SKU_13,2023-12-09,35,26,Personal Care
S011,SKU_7,2023-10-06,33,26,Dairy
S022,SKU_8,2023-11-21,31,31,Home Care
S024,SKU_28,2023-10-12,26,24,Snack
S012,SKU_9,2023-09-02,24,24,Confectionery
S046,SKU_25,2024-02-29,33,33,Confectionery
S032,SKU_16,2023-09-09,35,24,Grocery
S015,SKU_10,2024-03-30,25,25,Bakery
S016,SKU_11,2023-11-02,27,27,Home Care
S020,SKU_31,2023-10-15,27,21,Grocery
S033,SKU_14,2023-11-25,30,23,Home Care
S010,SKU_44,2024-01-08,29,25,Snack
S033,SKU_4,2023-07-08,33,29,Health
S013,SKU_28,2023-11-29,28,28,Snack
S033,SKU_12,2023-10-03,24,24,Bev
S013,SKU_21,2024-01-30,32,19,Home Care
S026,SKU_45,2023-09-02,32,23,Dairy
S022,SKU_17,2023-09-03,27,27,Home Care
S002,SKU_13,2023-07-25,32,14,Personal Care
S038,SKU_32,2023-10-08,29,29,Dairy
S039,SKU_37,2023-10-13,32,32,Personal Care
S026,SKU_50,2023-11-08,29,22,Dairy
S015,SKU_49,2024-02-10,21,18,Home Care
S034,SKU_15,2023-10-14,28,28,Grocery
S042,SKU_34,2023-08-23,34,31,Bev
S044,SKU_6,2024-02-11,26,25,Grocery
S040,SKU_48,2023-07-15,29,29,Dairy
S011,SKU_49,2023-08-17,31,23,Home Care
S006,SKU_9,2023-08-03,33,33,Confectionery
S009,SKU_33,2023-07-19,30,29,Grocery
S039,SKU_38,2024-01-12,28,14,Frozen
S031,SKU_14,2024-05-21,26,22,Home Care
S032,SKU_17,2023-10-23,37,25,Home Care
S050,SKU_33,2023-09-13,21,16,Grocery
S012,SKU_1,2023-11-27,34,23,Health
S008,SKU_13,2023-08-05,30,17,Personal Care
S008,SKU_46,2024-02-27,30,30,Bev
S050,SKU_27,2023-11-28,30,30,Personal Care
S028,SKU_6,2023-09-01,33,33,Grocery
S020,SKU_6,2023-12-01,32,30,Grocery
S047,SKU_33,2024-01-04,20,20,Grocery
S007,SKU_30,2024-02-08,32,32,Grocery
S011,SKU_46,2023-10-01,25,22,Bev
S020,SKU_35,2023-07-05,30,20,Frozen
S004,SKU_10,2023-07-25,26,26,Bakery
S006,SKU_19,2023-10-06,31,31,Personal Care
S026,SKU_23,2023-11-27,25,19,Grocery
S003,SKU_4,2024-03-08,34,18,Health
S041,SKU_20,2023-09-22,31,17,Bev
S014,SKU_42,2023-12-19,27,20,Personal Care
S011,SKU_27,2024-02-06,21,21,Personal Care
S018,SKU_34,2023-10-17,27,27,Bev
S012,SKU_4,2023-07-27,32,21,Health
S023,SKU_38,2024-03-02,33,18,Frozen
S012,SKU_7,2023-08-24,37,34,Dairy
S013,SKU_48,2023-11-10,28,18,Dairy
S025,SKU_7,2023-08-21,30,13,Dairy
S045,SKU_50,2024-03-09,26,20,Dairy
S019,SKU_26,2024-03-25,37,21,Home Care
S008,SKU_20,2024-05-01,40,29,Bev
S044,SKU_50,2023-10-15,40,22,Dairy
S018,SKU_16,2023-08-16,29,22,Grocery
S006,SKU_17,2024-03-02,26,21,Home Care
S018,SKU_22,2023-09-27,36,24,Health
S019,SKU_13,2024-01-19,37,34,Personal Care
S022,SKU_12,2024-02-25,28,15,Bev
S037,SKU_10,2024-03-24,22,18,Bakery
S032,SKU_1,2023-07-13,30,30,Health
S041,SKU_32,2023-11-14,27,22,Dairy
S003,SKU_30,2024-05-10,32,32,Grocery
S028,SKU_8,2023-12-20,31,29,Home Care
S010,SKU_21,2024-02-15,34,18,Home Care
S035,SKU_22,2024-01-14,32,31,Health
S033,SKU_48,2024-05-25,24,21,Dairy
S007,SKU_44,2024-04-04,29,18,Snack
S012,SKU_9,2023-09-17,29,12,Confectionery
S030,SKU_26,2024-02-17,39,39,Home Care
S021,SKU_21,2023-10-09,32,19,Home Care
S031,SKU_30,2023-12-09,34,24,Grocery
S024,SKU_28,2023-11-21,35,30,Snack
S020,SKU_36,2023-10-17,30,27,Home Care
S004,SKU_34,2023-10-19,33,33,Bev
S028,SKU_8,2024-02-17,29,21,Home Care
S044,SKU_10,2024-02-23,26,22,Bakery
S050,SKU_50,2023-09-24,37,13,Dairy
S049,SKU_14,2024-04-20,33,33,Home Care
S032,SKU_40,2023-08-10,29,26,Snack
S041,SKU_15,2023-08-17,36,29,Grocery
S036,SKU_17,2023-09-15,26,26,Home Care
S034,SKU_18,2023-12-25,32,21,Health
S002,SKU_38,2023-10-25,34,26,Frozen
S015,SKU_23,2023-07-19,40,21,Grocery
S036,SKU_23,2024-01-12,27,26,Grocery
S006,SKU_35,2023-10-15,25,21,Frozen
S039,SKU_39,2024-04-09,31,25,Health
S042,SKU_15,2023-08-03,41,28,Grocery
S045,SKU_16,2023-11-03,33,22,Grocery
S040,SKU_40,2023-10-14,31,25,Snack
S015,SKU_6,2023-10-18,31,30,Grocery
S035,SKU_13,2023-10-29,38,22,Personal Care
S026,SKU_44,2023-10-15,32,23,Snack
S008,SKU_47,2023-11-08,26,26,Bev
S036,SKU_9,2023-07-23,29,29,Confectionery
S048,SKU_34,2023-11-22,36,36,Bev
S030,SKU_17,2024-05-22,47,25,Home Care
S023,SKU_27,2023-12-01,28,22,Personal Care
S044,SKU_37,2023-11-23,35,25,Personal Care
S014,SKU_43,2024-03-08,29,19,Frozen
S002,SKU_24,2023-09-08,34,34,Grocery
S005,SKU_34,2023-10-01,42,18,Bev
S038,SKU_48,2023-11-14,32,32,Dairy
S045,SKU_12,2023-12-10,29,29,Bev
S047,SKU_15,2024-05-11,27,22,Grocery
S039,SKU_13,2023-09-01,31,27,Personal Care
S025,SKU_23,2023-10-08,35,33,Grocery
S020,SKU_38,2023-08-17,29,29,Frozen
S002,SKU_32,2023-09-12,28,23,Dairy
S039,SKU_45,2024-05-09,33,20,Dairy
S006,SKU_50,2024-01-08,39,30,Dairy
S017,SKU_35,2023-07-30,31,19,Frozen
S025,SKU_1,2023-12-04,27,27,Health
S002,SKU_45,2024-03-12,24,24,Dairy
S035,SKU_5,2023-08-08,36,36,Dairy
S037,SKU_13,2023-08-24,26,26,Personal Care
S005,SKU_5,2023-07-28,32,31,Dairy
S001,SKU_32,2023-10-26,24,24,Dairy
S040,SKU_21,2024-01-25,38,38,Home Care
S012,SKU_24,2023-09-13,24,24,Grocery
S036,SKU_18,2023-09-03,31,31,Health
S045,SKU_21,2024-06-01,41,26,Home Care
S047,SKU_24,2023-10-08,23,20,Grocery
S031,SKU_40,2023-08-15,29,24,Snack
S010,SKU_21,2023-12-03,24,21,Home Care
S010,SKU_4,2023-11-13,34,26,Health
S029,SKU_34,2024-01-14,28,22,Bev
S012,SKU_28,2023-10-24,27,17,Snack
S030,SKU_31,2023-08-27,33,33,Grocery
S041,SKU_35,2023-09-08,27,27,Frozen
S001,SKU_39,2023-10-01,27,25,Health
S005,SKU_42,2024-02-14,39,21,Personal Care
S008,SKU_6,2023-10-13,36,27,Grocery
S001,SKU_24,2023-07-17,31,31,Grocery
S020,SKU_17,2023-08-23,26,25,Home Care
S028,SKU_45,2023-10-20,33,22,Dairy
S043,SKU_1,2023-12-19,37,24,Health
S037,SKU_6,2024-04-30,24,24,Grocery
S047,SKU_5,2023-11-21,43,20,Dairy
S012,SKU_50,2023-07-12,38,20,Dairy
S037,SKU_29,2024-03-08,33,32,Personal Care
S049,SKU_39,2023-11-03,39,30,Health
S028,SKU_3,2024-04-29,30,28,Confectionery
S047,SKU_48,2023-07-28,38,33,Dairy
S015,SKU_1,2024-05-31,33,30,Health
S044,SKU_48,2023-08-21,30,30,Dairy
S020,SKU_24,2023-11-20,25,21,Grocery
S050,SKU_44,2023-11-09,34,29,Snack
S002,SKU_8,2024-01-23,31,19,Home Care
S020,SKU_2,2023-11-09,27,23,Home Care
S026,SKU_30,2023-08-10,26,26,Grocery
S029,SKU_30,2024-01-17,26,26,Grocery
S006,SKU_45,2024-04-09,33,26,Dairy
S005,SKU_1,2023-08-16,28,27,Health
S049,SKU_13,2023-11-07,43,32,Personal Care
S012,SKU_10,2023-10-25,32,24,Bakery
S020,SKU_26,2023-09-07,23,19,Home Care
S050,SKU_20,2023-07-28,22,22,Bev
S024,SKU_17,2024-05-30,36,25,Home Care
S043,SKU_17,2023-07-14,36,25,Home Care
S034,SKU_4,2023-08-15,30,28,Health
S025,SKU_5,2023-07-16,40,27,Dairy
S029,SKU_46,2023-12-05,29,18,Bev
S047,SKU_28,2024-02-26,27,23,Snack
S043,SKU_33,2023-08-27,39,20,Grocery
S050,SKU_43,2024-04-29,31,26,Frozen
S023,SKU_26,2024-04-30,31,31,Home Care
S038,SKU_48,2023-11-07,31,19,Dairy
S023,SKU_27,2023-07-14,35,26,Personal Care
S016,SKU_40,2024-02-28,28,24,Snack
S042,SKU_42,2024-05-21,27,23,Personal Care
S001,SKU_21,2023-09-02,27,20,Home Care
S008,SKU_24,2023-12-05,35,35,Grocery
S032,SKU_3,2023-07-18,36,23,Confectionery
S047,SKU_41,2023-08-18,32,26,Bev
S022,SKU_37,2023-08-25,38,23,Personal Care
S034,SKU_2,2023-08-27,36,21,Home Care
S001,SKU_39,2023-12-02,25,25,Health
S026,SKU_49,2023-08-24,30,28,Home Care
S010,SKU_44,2023-07-19,27,25,Snack
S030,SKU_34,2023-11-28,32,32,Bev
S018,SKU_20,2023-10-16,24,24,Bev
S017,SKU_33,2023-08-16,33,19,Grocery
S026,SKU_4,2024-01-23,25,23,Health
S012,SKU_47,2023-08-27,35,26,Bev
S008,SKU_25,2023-10-05,36,36,Confectionery
S046,SKU_37,2024-01-07,27,27,Personal Care
S004,SKU_34,2023-11-17,23,23,Bev
S001,SKU_6,2024-02-16,47,19,Grocery
S031,SKU_14,2023-08-18,30,24,Home Care
S041,SKU_35,2024-04-07,27,27,Frozen
S028,SKU_42,2024-03-08,28,15,Personal Care
S002,SKU_17,2023-09-12,25,20,Home Care
S050,SKU_43,2023-08-16,31,29,Frozen
S006,SKU_8,2023-09-14,29,27,Home Care
S033,SKU_45,2023-07-31,43,29,Dairy
S041,SKU_36,2023-07-22,38,21,Home Care
S025,SKU_7,2023-07-17,41,19,Dairy
S048,SKU_46,2024-01-28,30,30,Bev
S013,SKU_5,2023-11-25,34,23,Dairy
S009,SKU_24,2024-02-20,30,22,Grocery
S031,SKU_43,2024-04-30,31,22,Frozen
S041,SKU_17,2023-09-25,34,12,Home Care
S011,SKU_37,2023-08-07,35,25,Personal Care
S034,SKU_3,2023-07-28,34,27,Confectionery
S038,SKU_37,2023-09-15,29,22,Personal Care
S046,SKU_26,2024-01-16,34,34,Home Care
S004,SKU_15,2023-12-20,28,17,Grocery
S038,SKU_48,2024-03-30,30,29,Dairy
S019,SKU_8,2023-08-19,29,22,Home Care
S034,SKU_48,2023-12-24,30,30,Dairy
S013,SKU_1,2024-02-12,30,26,Health
S023,SKU_31,2024-06-13,36,30,Grocery
S019,SKU_41,2023-07-21,39,26,Bev
S045,SKU_26,2024-01-15,27,27,Home Care
S011,SKU_17,2024-01-05,34,22,Home Care
S007,SKU_13,2023-12-07,25,21,Personal Care
S021,SKU_41,2023-10-04,31,27,Bev
S001,SKU_1,2023-09-13,29,14,Health
S015,SKU_4,2023-11-05,39,39,Health
S019,SKU_10,2023-11-10,31,29,Bakery
S029,SKU_28,2023-11-16,29,21,Snack
S025,SKU_6,2024-03-02,23,20,Grocery
S049,SKU_12,2023-10-20,30,17,Bev
S038,SKU_10,2023-10-06,28,27,Bakery
S011,SKU_15,2024-06-01,30,24,Grocery
S035,SKU_7,2023-11-15,29,22,Dairy
S008,SKU_36,2023-09-20,19,14,Home Care
S046,SKU_14,2024-02-21,39,39,Home Care
S014,SKU_48,2023-11-13,40,31,Dairy
S002,SKU_3,2023-07-03,28,23,Confectionery
S046,SKU_49,2023-08-28,27,27,Home Care
S009,SKU_46,2023-10-24,30,30,Bev
S021,SKU_3,2024-01-17,33,32,Confectionery
S026,SKU_22,2024-04-17,34,26,Health
S048,SKU_35,2023-10-06,30,30,Frozen
S006,SKU_5,2023-11-01,25,20,Dairy
S026,SKU_33,2023-11-07,33,21,Grocery
S025,SKU_13,2023-07-27,29,29,Personal Care
S012,SKU_35,2023-12-12,31,21,Frozen
S005,SKU_32,2023-09-06,27,24,Dairy
S034,SKU_11,2023-07-14,40,24,Home Care
S048,SKU_48,2023-10-06,36,25,Dairy
S044,SKU_35,2023-10-20,31,20,Frozen
S048,SKU_45,2024-02-18,37,32,Dairy
S023,SKU_44,2023-08-30,22,20,Snack
S006,SKU_42,2023-09-23,30,24,Personal Care
S046,SKU_35,2023-12-30,28,27,Frozen
S043,SKU_13,2023-09-09,24,17,Personal Care
S021,SKU_43,2023-09-23,35,17,Frozen
S023,SKU_19,2024-05-01,27,17,Personal Care
S015,SKU_6,2024-04-16,37,31,Grocery
S025,SKU_12,2023-08-08,24,24,Bev
S011,SKU_41,2023-12-30,31,31,Bev
S015,SKU_25,2024-01-03,36,22,Confectionery
S004,SKU_42,2023-11-10,32,24,Personal Care
S021,SKU_3,2023-07-30,27,24,Confectionery
S022,SKU_20,2023-11-20,28,19,Bev
S014,SKU_48,2023-08-24,30,23,Dairy
S048,SKU_42,2023-08-29,31,22,Personal Care
S046,SKU_24,2023-07-24,33,33,Grocery
S027,SKU_43,2023-07-22,32,28,Frozen
S029,SKU_40,2023-08-01,21,21,Snack
S035,SKU_11,2023-07-03,25,25,Home Care
S008,SKU_32,2023-09-08,33,23,Dairy
S016,SKU_27,2023-12-07,37,29,Personal Care
S030,SKU_48,2023-08-28,36,36,Dairy
S018,SKU_50,2024-03-08,28,21,Dairy
S002,SKU_13,2024-02-04,27,23,Personal Care
S013,SKU_35,2023-09-15,29,28,Frozen
S004,SKU_47,2024-03-11,29,25,Bev
S026,SKU_22,2024-03-03,26,21,Health
S030,SKU_21,2024-05-02,35,24,Home Care
S031,SKU_31,2023-09-18,35,22,Grocery
S044,SKU_46,2023-07-10,23,23,Bev
S039,SKU_21,2023-11-01,29,29,Home Care
S013,SKU_14,2024-01-02,37,20,Home Care
S031,SKU_25,2023-08-03,33,23,Confectionery
S049,SKU_40,2023-09-18,28,28,Snack
S042,SKU_23,2024-01-22,33,23,Grocery
S042,SKU_31,2023-08-22,32,31,Grocery
S036,SKU_47,2023-12-03,33,22,Bev
S007,SKU_30,2023-11-12,24,19,Grocery
S001,SKU_26,2023-10-06,35,27,Home Care
S044,SKU_20,2024-02-26,29,23,Bev
S013,SKU_25,2023-10-22,37,36,Confectionery
S022,SKU_23,2023-12-03,26,25,Grocery
S009,SKU_15,2023-08-13,21,18,Grocery
S026,SKU_3,2023-09-18,33,19,Confectionery
S015,SKU_15,2023-11-15,30,30,Grocery
S024,SKU_17,2024-02-27,32,24,Home Care
S042,SKU_19,2023-11-20,29,28,Personal Care
S008,SKU_11,2024-05-06,31,31,Home Care
S016,SKU_5,2023-08-19,35,25,Dairy
S049,SKU_5,2024-03-18,31,31,Dairy
S026,SKU_14,2023-12-08,36,23,Home Care
S027,SKU_50,2023-08-31,31,20,Dairy
S004,SKU_8,2023-07-31,33,33,Home Care
S050,SKU_5,2024-05-25,37,24,Dairy
S019,SKU_16,2023-12-16,40,23,Grocery
S036,SKU_14,2024-03-22,29,28,Home Care
S039,SKU_37,2024-05-03,30,25,Personal Care
S010,SKU_41,2024-01-01,27,25,Bev
S018,SKU_36,2023-07-03,34,17,Home Care
S036,SKU_17,2024-03-16,33,22,Home Care
S010,SKU_47,2023-08-17,34,25,Bev
S033,SKU_36,2024-03-10,30,21,Home Care
S050,SKU_6,2023-09-12,27,24,Grocery
S049,SKU_36,2024-03-16,31,22,Home Care
S035,SKU_38,2023-07-04,34,34,Frozen
S044,SKU_37,2023-10-27,32,32,Personal Care
S034,SKU_48,2024-03-29,29,25,Dairy
S033,SKU_48,2024-02-11,31,28,Dairy
S017,SKU_41,2023-09-08,25,15,Bev
S022,SKU_36,2023-12-29,39,28,Home Care
S037,SKU_14,2024-03-20,32,27,Home Care
S015,SKU_4,2023-12-28,35,28,Health
S035,SKU_44,2023-07-05,24,22,Snack
S028,SKU_42,2024-01-13,31,31,Personal Care
S007,SKU_36,2023-08-16,29,29,Home Care
S011,SKU_45,2023-10-30,25,16,Dairy
S010,SKU_13,2023-11-12,37,20,Personal Care
S009,SKU_46,2023-11-17,36,21,Bev
S013,SKU_33,2023-11-30,34,27,Grocery
S025,SKU_21,2023-07-28,32,30,Home Care
S035,SKU_15,2023-12-22,30,30,Grocery
S007,SKU_5,2023-08-18,27,20,Dairy
S021,SKU_6,2024-06-06,28,26,Grocery
S003,SKU_3,2024-03-30,29,22,Confectionery
S042,SKU_48,2023-07-27,39,28,Dairy
S041,SKU_36,2024-02-06,30,30,Home Care
S039,SKU_33,2023-09-07,30,30,Grocery
S024,SKU_31,2023-09-09,33,32,Grocery
S046,SKU_21,2023-11-27,32,25,Home Care
S019,SKU_27,2024-01-03,33,33,Personal Care
S038,SKU_37,2023-08-01,26,24,Personal Care
S039,SKU_2,2023-07-01,26,24,Home Care
S045,SKU_12,2023-12-29,34,21,Bev
S046,SKU_22,2023-12-21,32,14,Health
S036,SKU_17,2023-12-16,24,24,Home Care
S040,SKU_7,2024-03-04,27,25,Dairy
S037,SKU_43,2023-10-16,34,34,Frozen
S033,SKU_4,2024-04-22,36,21,Health
S003,SKU_38,2023-07-30,31,19,Frozen
S008,SKU_11,2024-06-25,43,25,Home Care
S041,SKU_42,2024-02-10,25,24,Personal Care
S039,SKU_24,2023-09-27,32,32,Grocery
S004,SKU_43,2024-02-19,25,24,Frozen
S013,SKU_17,2023-12-15,36,29,Home Care
S049,SKU_8,2024-02-16,27,27,Home Care
S002,SKU_45,2023-11-03,37,28,Dairy
S005,SKU_27,2023-08-30,27,27,Personal Care
S044,SKU_18,2023-10-28,27,27,Health
S027,SKU_27,2024-01-06,31,23,Personal Care
S032,SKU_22,2023-10-29,28,28,Health
S021,SKU_16,2023-08-17,28,28,Grocery
S050,SKU_3,2024-02-08,36,32,Confectionery
S044,SKU_17,2024-04-06,33,23,Home Care
S003,SKU_16,2024-01-05,29,15,Grocery
S022,SKU_6,2024-04-27,34,22,Grocery
S002,SKU_50,2024-02-22,36,36,Dairy
S023,SKU_14,2023-08-03,27,25,Home Care
S002,SKU_40,2023-11-12,32,25,Snack
S038,SKU_15,2023-08-31,25,25,Grocery
S034,SKU_48,2023-10-01,39,33,Dairy
S023,SKU_33,2023-10-24,30,30,Grocery
S008,SKU_27,2023-11-10,30,28,Personal Care
S044,SKU_37,2024-04-18,29,29,Personal Care
S005,SKU_29,2023-07-30,30,30,Personal Care
S029,SKU_6,2023-08-30,36,27,Grocery
S031,SKU_2,2024-04-29,32,32,Home Care
S030,SKU_4,2024-04-27,31,31,Health
S016,SKU_29,2023-07-28,38,22,Personal Care
S012,SKU_25,2023-09-15,25,19,Confectionery
S017,SKU_9,2023-10-29,35,30,Confectionery
S016,SKU_3,2023-07-03,30,20,Confectionery
S012,SKU_26,2023-08-06,24,24,Home Care
S008,SKU_48,2023-11-24,30,23,Dairy
S045,SKU_1,2023-08-09,26,18,Health
S023,SKU_16,2023-12-25,30,30,Grocery
S028,SKU_48,2024-05-24,22,19,Dairy
S005,SKU_26,2023-08-11,27,27,Home Care
S040,SKU_1,2023-09-04,35,35,Health
S044,SKU_26,2023-11-01,28,28,Home Care
S001,SKU_28,2023-11-22,31,21,Snack
S030,SKU_9,2023-10-28,26,26,Confectionery
S021,SKU_44,2023-10-17,25,23,Snack
S022,SKU_49,2023-08-29,49,21,Home Care
S008,SKU_27,2024-02-12,37,31,Personal Care
S039,SKU_39,2024-02-25,28,22,Health
S033,SKU_25,2023-10-06,36,36,Confectionery
S016,SKU_38,2023-07-14,29,25,Frozen
S012,SKU_21,2024-02-03,25,25,Home Care
S038,SKU_24,2023-12-17,30,21,Grocery
S033,SKU_47,2024-01-26,34,27,Bev
S045,SKU_32,2023-09-11,26,25,Dairy
S002,SKU_42,2023-11-24,33,17,Personal Care
S041,SKU_32,2024-06-04,32,23,Dairy
S002,SKU_48,2023-10-14,22,14,Dairy
S027,SKU_39,2023-10-02,29,23,Health
S009,SKU_40,2023-09-01,30,30,Snack
S001,SKU_42,2023-12-01,33,23,Personal Care
S003,SKU_40,2024-06-15,32,22,Snack
S023,SKU_13,2023-08-04,34,25,Personal Care
S004,SKU_8,2024-05-07,26,24,Home Care
S035,SKU_12,2023-12-04,28,28,Bev
S022,SKU_43,2023-11-11,28,28,Frozen
S043,SKU_46,2023-11-06,33,23,Bev
S015,SKU_27,2024-04-05,32,32,Personal Care
S042,SKU_36,2023-11-12,26,22,Home Care
S047,SKU_27,2023-07-11,42,26,Personal Care
S049,SKU_9,2024-04-17,27,21,Confectionery
S042,SKU_39,2023-11-25,32,32,Health
S018,SKU_7,2023-09-18,30,26,Dairy
S045,SKU_26,2024-01-07,29,29,Home Care
S035,SKU_7,2024-06-08,29,19,Dairy
S030,SKU_7,2023-07-30,32,26,Dairy
S042,SKU_16,2024-02-14,41,31,Grocery
S016,SKU_7,2023-07-21,43,22,Dairy
S014,SKU_37,2024-03-02,27,27,Personal Care
S015,SKU_23,2023-10-10,25,16,Grocery
S021,SKU_27,2024-04-19,28,27,Personal Care
S035,SKU_22,2024-02-17,29,25,Health
S002,SKU_39,2024-05-11,32,29,Health
S035,SKU_4,2024-05-31,29,29,Health
S018,SKU_24,2024-03-01,38,23,Grocery
S014,SKU_23,2023-12-24,26,26,Grocery
S010,SKU_42,2023-10-10,26,26,Personal Care
S002,SKU_27,2023-07-22,39,22,Personal Care
S025,SKU_3,2023-07-19,25,25,Confectionery
S036,SKU_17,2024-04-01,26,21,Home Care
S031,SKU_31,2023-11-24,27,19,Grocery
S014,SKU_10,2023-08-09,26,24,Bakery
S046,SKU_22,2023-09-29,27,22,Health
S016,SKU_30,2023-09-10,32,17,Grocery
S003,SKU_21,2024-04-08,28,23,Home Care
S025,SKU_12,2023-09-16,31,31,Bev
S013,SKU_25,2024-01-15,33,15,Confectionery
S034,SKU_20,2023-07-17,42,32,Bev
S021,SKU_49,2024-02-14,30,30,Home Care
S004,SKU_7,2023-11-15,29,20,Dairy
S015,SKU_48,2024-01-26,32,32,Dairy
S032,SKU_2,2024-05-25,29,29,Home Care
S031,SKU_6,2024-05-02,29,21,Grocery
S014,SKU_45,2023-10-09,29,19,Dairy
S018,SKU_5,2024-05-22,24,24,Dairy
S006,SKU_34,2023-07-10,25,25,Bev
S029,SKU_49,2023-12-30,39,22,Home Care
S043,SKU_13,2023-11-11,33,26,Personal Care
S002,SKU_30,2023-07-06,33,33,Grocery
S023,SKU_25,2024-05-28,25,20,Confectionery
S005,SKU_28,2024-01-27,31,31,Snack
S019,SKU_48,2023-08-20,25,25,Dairy
S034,SKU_20,2023-11-24,21,20,Bev
S010,SKU_34,2023-11-05,30,22,Bev
S025,SKU_5,2024-03-14,42,29,Dairy
S011,SKU_39,2023-12-01,25,24,Health
S050,SKU_43,2023-09-08,26,26,Frozen
S031,SKU_11,2024-04-01,33,26,Home Care
S009,SKU_48,2024-05-05,25,25,Dairy
S019,SKU_22,2024-02-05,32,32,Health
S009,SKU_37,2023-12-10,34,24,Personal Care
S035,SKU_20,2023-11-13,19,17,Bev
S021,SKU_48,2023-08-26,31,25,Dairy
S009,SKU_48,2023-12-24,30,25,Dairy
S028,SKU_48,2023-10-23,32,32,Dairy
S046,SKU_46,2023-11-26,42,23,Bev
S033,SKU_48,2024-05-22,36,36,Dairy
S004,SKU_23,2023-09-07,31,21,Grocery
S039,SKU_13,2023-09-01,32,28,Personal Care
S017,SKU_44,2023-07-16,36,20,Snack
S037,SKU_41,2023-09-16,32,27,Bev
S039,SKU_32,2023-10-30,28,28,Dairy
S029,SKU_26,2024-03-14,32,27,Home Care
S050,SKU_8,2024-02-22,24,24,Home Care
S037,SKU_40,2023-09-24,31,19,Snack
S035,SKU_22,2023-12-14,32,20,Health
S007,SKU_22,2023-11-06,32,13,Health
S027,SKU_16,2023-12-12,36,23,Grocery
S028,SKU_27,2024-04-02,27,22,Personal Care
S022,SKU_10,2024-03-13,30,19,Bakery
S014,SKU_25,2023-11-09,23,23,Confectionery
S007,SKU_31,2023-08-27,33,26,Grocery
S002,SKU_33,2023-12-22,31,30,Grocery
S038,SKU_42,2023-07-07,26,26,Personal Care
S015,SKU_26,2023-08-20,29,29,Home Care
S021,SKU_21,2024-03-15,31,31,Home Care
S010,SKU_36,2023-12-25,35,30,Home Care
S001,SKU_26,2023-12-01,32,17,Home Care
S021,SKU_49,2023-08-24,27,27,Home Care
S026,SKU_9,2023-12-03,34,31,Confectionery
S050,SKU_30,2023-08-13,36,17,Grocery
S045,SKU_45,2023-09-19,32,27,Dairy
S018,SKU_5,2023-07-30,34,23,Dairy
S045,SKU_23,2023-11-13,35,24,Grocery
S032,SKU_16,2023-07-14,31,21,Grocery
S017,SKU_37,2023-10-14,39,24,Personal Care
S049,SKU_48,2024-05-13,31,31,Dairy
S011,SKU_33,2023-09-13,38,35,Grocery
S021,SKU_38,2023-09-17,30,22,Frozen
S026,SKU_43,2024-01-10,25,22,Frozen
S034,SKU_5,2023-10-04,35,24,Dairy
S048,SKU_16,2023-08-09,30,28,Grocery
S018,SKU_7,2024-03-12,43,24,Dairy
S040,SKU_1,2023-10-15,31,30,Health
S035,SKU_9,2023-07-17,29,21,Confectionery
S041,SKU_18,2023-07-15,33,25,Health
S029,SKU_45,2024-03-28,30,26,Dairy
